r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.45,18.9,65.19,0.2899217671421997,0.34565445426054575,444645724.9744822,0.45,1.7283689439246024,0.5009745565357482,0.15338427078620226,19.475655430711644,0.0013741782737657687,0.025430912687199773,1.0
1.34,58.3,120.17,0.4851460431056004,0.5166327547016759,4499213126.059369,1.34,1.7283689439246024,0.8636149789015105,0.15338427078620226,19.475655430711644,0.013904824851801674,0.07572760666855044,1.0
2.23,74.1,137.48,0.538987489089322,0.6167356897942909,9799943126.454634,2.23,1.6553851298607294,1.1112074741801428,0.15038740691215197,18.221605016201632,0.03028673879477193,0.1260243006499011,0.9577730123418274
3.12,119.0,146.18,0.81406485155288,0.6935618294161362,15501372567.2009,3.12,0.04269229556786676,1.3188982440061112,0.0069856784859010325,0.2609098177840069,0.047907014953576035,0.17632099463125178,0.02470091569160314
4.01,141.0,157.86,0.8931965032307106,0.7544227463764052,23234226290.715225,4.01,0.0862636245713636,1.4943225307015582,0.0012029271790306845,6.18608761519998,0.07180541087691916,0.22661768861260242,0.049910422699151864
4.9,195.0,175.79,1.1092781159337848,0.805810872599558,35206597694.441414,4.9,0.11303786005580117,1.6499413837191175,0.004337615802054936,2.9457560072382507,0.10880604249077148,0.2769143825939531,0.06540146445765592
5.79,227.0,199.19,1.1396154425422964,0.8503161800836101,53413774949.71995,5.79,0.12177582117858697,1.7902650680291876,0.004579996258569287,3.2378521261830966,0.16507535085360775,0.32721107657530374,0.07045707550268229
6.69,246.0,217.87,1.1291136916509845,0.891423050487829,73834719596.78302,6.69,0.07553729550631587,1.9244486219111632,0.0014052902989489325,4.060287768780674,0.22818631063035563,0.37807290194970333,0.043704381389076306
7.58,268.0,228.65,1.172097091624754,0.9291009289433863,92140648037.27585,7.58,0.03369791248145041,2.0512980259558886,0.005396811629830063,0.21041114337415706,0.2847608096778384,0.42836959593105395,0.01949694398288172
8.47,283.0,241.76,1.1705823957643944,0.9565213418533952,115104406433.0572,8.47,0.13138759924975596,2.145934342500721,0.00311405928100558,5.5434722588325505,0.3557303391235561,0.4786662899124047,0.07601825970756829
