r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.85,10.3,9.59,1.0740354535974974,0.6608202687548034,18175894.17123353,0.85,0.4544275847081258,1.228508724631125,0.1303863698370885,1.583788474222253,0.016282648813028936,0.1532912533814247,0.4898215281507709
1.14,12.9,11.99,1.0758965804837364,0.7289030310164942,38105078.69264876,1.14,0.4544275847081258,1.4195925482290364,0.1303863698370885,1.583788474222253,0.03413596098766918,0.20559062218214605,0.4898215281507709
1.42,16.4,13.861908238045727,1.1830982948644952,0.7781318607759903,63441585.617927365,1.42,1.007031067595592,1.565267811357107,0.3403740849685066,2.9794030035998467,0.05683335570875592,0.2560865644724977,1.0854655681648255
1.71,18.6,15.652683476005,1.1882946479121699,0.8267815777489427,97412202.30137342,1.71,0.5915420840805159,1.7154196882454829,0.16345056864435367,2.140843192780217,0.08726551030910562,0.3083859332732191,0.637615447081439
1.99,19.8,17.53046491111973,1.1294623445748255,0.857910656165023,142193449.29328915,1.99,0.7667585707730662,1.8147245583149736,0.1969111085039318,2.9857061408103145,0.12738223366310097,0.35888187556357076,0.8264789979683831
2.28,26.1,18.698804774637335,1.3958111395120554,0.9059416314425304,185354095.76112962,2.28,0.28959955786452923,1.9728909428975099,0.026627071691788972,3.1497231421505982,0.16604716218647442,0.4111812443642921,0.3121555617626106
2.55,27.7,19.922020479860972,1.3904212189723293,0.9090838650828458,235313362.75346383,2.55,0.7361688850327219,1.983447380963001,0.19327452771404677,2.8040147540401086,0.21080255037969908,0.4598737601442741,0.7935067772687725
2.84,29.7,20.791007671587252,1.4285021904247417,0.9510262220632791,285436207.6862803,2.84,0.416498859657279,2.1268123596308186,0.060404073209761905,2.871847722808519,0.25570447783714584,0.5121731289449954,0.44893865332012245
3.13,33.0,21.517811226981244,1.5336132310065629,0.9643132582184107,336961411.88725185,3.13,0.4896381127271481,2.1731833361869604,0.06456214770839,3.7134062286445264,0.3018626914094845,0.5644724977457168,0.5277744940833969
3.41,34.8,22.01645975174029,1.5806355968401884,1.0147549996524639,384316469.07282424,3.41,0.21012823505355185,2.353401021768038,0.0137612424257051,3.2085674970919915,0.3442851306253731,0.6149684400360685,0.22649446614835902
3.7,35.0,21.924235448471173,1.5964068659206372,1.0535867925171891,413514063.30288243,3.7,0.10611896730036527,2.4966454606938453,0.007883229141204316,1.4285053775787648,0.3704414324036802,0.6672678088367899,0.11438424179780463
3.98,39.0,21.89594711356419,1.781151543604164,1.0784947330482115,443659911.50709975,3.98,0.09035764316320655,2.590590889024765,0.0008744266180193135,9.336979810270408,0.39744721571512853,0.7177637511271415,0.09739531741395292
4.26,35.9,22.723540657212734,1.5798594304274889,1.0749971202150144,511447721.06368196,4.26,0.1866203960829274,2.577301571226761,0.0038920231143487988,8.948346710930538,0.4581740821028748,0.7682596934174932,0.2011556751163198
4.55,40.0,24.82737400531921,1.6111248814083232,1.0578533443987062,652097620.03855,4.55,0.27443436615062455,2.5126231521308924,0.04975902998344886,1.513578969476425,0.5841735454041266,0.8205590622182146,0.2958092006921767
4.84,38.7,27.12151175727489,1.4269116097342684,1.0245167548430236,827775930.2101185,4.84,0.3680673634081823,2.3890417100833283,0.024094509672415484,5.622591447102465,0.741552775368904,0.872858431018936,0.39673497928788304
5.12,41.8,28.330981274922337,1.4754165976241704,1.0249627132437027,955504728.0691762,5.12,0.35271277931865375,2.3906758458455633,0.02180972856373377,5.704165658510667,0.8559770308831652,0.9233543733092877,0.38018447466197425
5.41,42.9,28.895406209292158,1.4846650602269178,1.110826266593445,1050254421.7386552,5.41,0.15534168706395707,2.714941759513556,0.034748002570867596,0.6944583272279256,0.9408573659372671,0.9756537421100091,0.16744076526969184
5.68,44.4,29.920482950647706,1.4839332664929075,1.0651256027057932,1182293166.7949343,5.68,0.24488621745228853,2.5399659171069864,0.07872840077608628,0.7617233286454002,1.059142634062733,1.024346257889991,0.26395963909758025
5.97,46.1,30.779416823585205,1.4977541733238806,1.018285335121873,1315027244.2343597,5.97,0.335579376773445,2.3662618659634176,0.11066978803242238,1.0175633306775824,1.178050807058597,1.0766456266907123,0.36171660497376695
6.26,49.0,31.710763157010273,1.5452166747733287,0.9475606805869392,1463616734.598027,6.26,0.49086857662139044,2.1147932969996375,0.07265966201647733,3.316172313871597,1.3111628545928362,1.1289449954914337,0.5291007949623351
6.54,51.9,32.47910867003588,1.5979502555709348,0.9188905468059506,1604078427.5885797,6.54,0.5460346813362649,2.0165583349180913,0.08481866801548694,3.515191645871599,1.4369937159029977,1.1794409377817854,0.5885636150526272
6.83,53.1,32.45592241795016,1.636065039723917,0.9183947122943822,1672816340.4953837,6.83,0.5408210854131783,2.0148782141357473,0.12394810332691077,2.3597573385698225,1.4985717205644378,1.2317403065825068,0.5829439484475571
7.1,54.0,32.57555218258011,1.657684870461741,0.9346966876883932,1751788077.4068742,7.1,0.4839628644171717,2.070451955056743,0.09954211909106646,2.35297436174326,1.5693175692236923,1.2804328223624888,0.5216572184307466
7.39,55.9,32.749064108765,1.7069190073446665,1.1325220540965129,1842815559.4978733,7.39,0.1448676454912679,2.799910118015993,0.016455314110488145,1.275371261178624,1.6508634073133421,1.33273219116321,0.15615093335435043
7.68,58.8,33.319059110365046,1.7647557154970268,1.0879529446846878,1982377333.1690269,7.68,0.18978593100843016,2.6266870374871965,0.053842773892067076,0.6689606980676644,1.7758880870898859,1.3850315599639313,0.20456776365760035
7.96,57.3,33.76046504419037,1.6972515018675787,1.0837353950688975,2109451543.9755774,7.96,0.19000752425528047,2.6105625235515793,0.011712201578892197,3.082499821270648,1.889725938931617,1.435527502254283,0.20480661610945983
8.25,54.0,34.0532670972992,1.5857509309079716,1.2989568563284284,2224391175.3559136,8.25,0.03195384336794569,3.4924324453118527,0.0007713999905228032,1.3236299177177964,1.9926931786631854,1.4878268710550044,0.034442628298699006
8.52,63.8,33.90553494637712,1.8816986695801174,1.200879839048573,2277301026.0619264,8.52,0.0902488178729557,3.0756259432318984,0.01990724355519282,0.40913997484806675,2.0400918105918024,1.5365193868349865,0.0972780160621735
8.81,60.5,34.00629500548391,1.779082372550249,1.2130007079935299,2368831610.287126,8.81,0.08416013362165053,3.1257826408641756,0.0025429385542148912,2.7853319851060507,2.1220883464733244,1.5888187556357078,0.0907151032356615
9.1,61.0,34.217640187482246,1.7827062201184602,1.2248681545220936,2477314519.4854116,9.1,0.07811607875700131,3.17526074927316,0.001517993856780452,4.019859324933081,2.2192714119143084,1.6411181244364292,0.08420029583916269
9.38,66.0,34.77264729640238,1.8980435811347742,0.8216528740626518,2637047755.0099864,9.38,0.7135555734095077,1.6993003531546922,0.47255852211119975,1.077457145559547,2.362366445001144,1.691614066726781,0.7691321855217801
9.67,65.2,35.80586125203526,1.820930923601061,1.108115366224835,2882533533.3685193,9.67,0.14541090945532587,2.704410930547516,0.038893252222077415,0.5436504118476001,2.582281827427349,1.7439134355275023,0.1567365104496208
9.96,67.1,35.81432115788319,1.873552194503355,1.2029402321388551,2970382866.8816595,9.96,0.08556050201260887,3.0841249948666225,0.00322570164025775,2.269459584633095,2.6609805606273365,1.7962128043282237,0.09222454194122294
10.23,67.5,36.23216526789422,1.8629855406354257,1.199864126115537,3122510132.506842,10.23,0.08556050201260887,3.0714402235962392,0.00322570164025775,2.269459584633095,2.7972618801445654,1.8449053201082057,0.09222454194122294
