r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.45,18.9,65.19,0.2899217671421997,0.01814315570757798,444645724.9744822,0.45,1.7283689439246024,0.018571082036316234,0.15338427078620226,19.475655430711644,0.0013741782737657687,0.025430912687199773,1.0
1.34,58.3,120.17,0.4851460431056004,0.09105747192496734,4499213126.059369,1.34,1.7283689439246024,0.10183637407634345,0.15338427078620226,19.475655430711644,0.013904824851801674,0.07572760666855044,1.0
2.23,74.1,137.48,0.538987489089322,0.15715168269267973,9799943126.454634,2.23,1.6553851298607294,0.18925732947776266,0.15038740691215197,18.221605016201632,0.03028673879477193,0.1260243006499011,0.9577730123418274
3.12,119.0,146.18,0.81406485155288,0.042969555506242596,15501372567.2009,3.12,0.04269229556786676,0.04536985301676784,0.0069856784859010325,0.2609098177840069,0.047907014953576035,0.17632099463125178,0.02470091569160314
4.01,141.0,157.86,0.8931965032307106,0.08094099263582766,23234226290.715225,4.01,0.0862636245713636,0.08945787021136271,0.0012029271790306845,6.18608761519998,0.07180541087691916,0.22661768861260242,0.049910422699151864
4.9,195.0,175.79,1.1092781159337848,0.12035339942316314,35206597694.441414,4.9,0.11303786005580117,0.13918382240168803,0.004337615802054936,2.9457560072382507,0.10880604249077148,0.2769143825939531,0.06540146445765592
5.79,227.0,199.19,1.1396154425422964,0.15985354703726665,53413774949.71995,5.79,0.12177582117858697,0.19307265048778094,0.004579996258569287,3.2378521261830966,0.16507535085360775,0.32721107657530374,0.07045707550268229
6.69,246.0,217.87,1.1291136916509845,0.15922430334409166,73834719596.78302,6.69,0.07553729550631587,0.19218239575212642,0.0014052902989489325,4.060287768780674,0.22818631063035563,0.37807290194970333,0.043704381389076306
7.58,268.0,228.65,1.172097091624754,0.13065378449967333,92140648037.27585,7.58,0.03369791248145041,0.15284531932498654,0.005396811629830063,0.21041114337415706,0.2847608096778384,0.42836959593105395,0.01949694398288172
8.47,283.0,241.76,1.1705823957643944,0.26298066866866726,115104406433.0572,8.47,0.13138759924975596,0.35288715039011254,0.00311405928100558,5.5434722588325505,0.3557303391235561,0.4786662899124047,0.07601825970756829
10.23,291.0,260.94,1.1151988962979995,0.18957409808143225,161955833353.40665,10.23,0.03417693090880594,0.23629393834383733,0.0009580482515484856,1.2192106237419302,0.5005247436409136,0.5781294150890082,0.01977409454673519
12.06,310.0,275.0400029086679,1.1271087722571804,0.27443763157109946,212118565278.51096,12.06,0.05591227872674539,0.3723484492801603,0.003469883328095115,0.9009475584106935,0.6555527411959803,0.6815484600169539,0.03234973581496178
13.44,310.0,277.98028779033956,1.115186988488229,0.3770901129508026,241472075206.40982,13.44,0.10423078849290322,0.5619461522216262,0.004862391745268059,2.2343031658082504,0.7462698072467138,0.7595365922576999,0.060305867482336656
15.18,310.0,282.2671334038024,1.0982504277482559,0.2681929771922074,281210830086.65607,15.18,0.03156580867771818,0.3616986921119932,0.0009490105920858786,1.0499358866883346,0.8690824882548843,0.8578694546482056,0.01826335099845163
16.83,314.0,283.7363587910439,1.1066611319673822,0.3337909182573803,315031327667.6332,16.83,0.045432491044564344,0.47863220850181687,0.0024181926859817896,0.8535760009862025,0.9736047862852852,0.9511161345012714,0.02628633846046835
