r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.5,16.9,41.20354960437268,0.41015883733974473,0.6615851608098382,197368987.02832663,0.5,3.4819658179393698,1.2305885633147515,0.36269386998702724,33.42787667663596,0.0621055213405856,0.22075055187637974,1.0
1.0,23.9,64.87122628716062,0.36842220145806476,0.7659052128484977,978461767.3934121,1.0,3.4819658179393698,1.5284992464375509,0.36269386998702724,33.42787667663596,0.30788969984973974,0.44150110375275947,1.0
1.51,28.2,78.76471608531322,0.3580283330096112,0.8160611502213458,2178111040.45423,1.51,3.3455362333331267,1.6818036913921077,0.36523071924725536,30.645321159219314,0.685379824570315,0.6666666666666667,0.9608182297760228
2.01,33.0,77.82892071717299,0.4240069076625205,0.803843711717875,2830855611.71938,2.01,2.288184778673421,1.6438578384467561,0.2796969430286224,18.719509497166495,0.890777047867818,0.8874172185430463,0.657153142309585
2.52,39.1,77.56462209022874,0.5040957971085848,0.4931725460142866,3525068395.2930894,2.52,0.23947828198864737,0.8093574541991646,0.02552497093852474,2.246813431535634,1.109222952132182,1.1125827814569538,0.06877674696139631
3.02,43.8,77.24835079145703,0.5670023961837627,0.5790232560835139,4190106106.382138,3.02,0.3441845704337402,1.0148715664947348,0.03340397517497845,3.5463748821545664,1.3184884217492872,1.3333333333333335,0.09884777405351695
3.52,53.1,74.64032690174929,0.711411675218099,0.6373937150014303,4559627606.25077,3.52,0.42476806035802617,1.1655456873017522,0.05596809327515411,3.223763657862846,1.4347646703202077,1.5540838852097132,0.12199087600733664
4.03,61.0,71.71624711318907,0.8505743461969543,0.658913723430753,4819253833.026034,4.03,0.42476806035802617,1.2233312068337454,0.05596809327515411,3.223763657862846,1.5164604950307676,1.7792494481236207,0.12199087600733664
