r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.33,12.2,9.66884170932589,1.2617850583108348,0.6753408879771213,7173027.336075388,0.33,3.1847003109777243,1.2682517974429663,1.25160655219367,8.103437979743191,0.06031606133106397,0.24812030075187969,0.9709823900104558
0.66,19.4,13.660234258606256,1.4201806230209824,0.7780997104598346,28635177.206684172,0.66,3.1847003109777243,1.5651706177028166,1.25160655219367,8.103437979743191,0.240785518261978,0.49624060150375937,0.9709823900104558
1.0,23.9,18.014230485924177,1.3267288890677178,0.8365080147554728,75452055.4952324,1.0,3.285949371578483,1.7461773711306579,1.2333446462385398,8.754619647887703,0.6344560801988068,0.7518796992481203,1.001852187871673
1.33,26.0,19.610520135886247,1.3258189900032957,0.7711749070256365,118924000.96723716,1.33,1.5034984868265904,1.5442988654194354,0.2084729354233403,10.843171058629244,1.0,1.0,0.4584012345160969
1.67,28.2,20.40604077228113,1.3819437251299584,0.6418597671631272,161686446.58921015,1.67,0.5092664741614049,1.1774389160766423,0.08494482519397864,3.0531858899295634,1.359577926021458,1.2556390977443608,0.15527011333811425
2.0,30.6,21.259343828067692,1.4393670965328802,0.5955511716559075,210169336.25674564,2.0,0.3186015737691124,1.0566367291348493,0.13059616906371052,0.7772583494285781,1.767257530417649,1.5037593984962405,0.09713834500944009
2.32,33.1,21.747599867571594,1.5220070353306556,0.6194055633088699,255123402.25673175,2.32,0.3186015737691124,1.1181677907242416,0.13059616906371052,0.7772583494285781,2.145264203876026,1.7443609022556388,0.09713834500944009
