r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.42,14.2,6.823877197019302,2.0809284208986965,0.22471816225370977,4547276.274090832,0.42,0.922362970133607,0.29036589043439986,0.2203825307559809,3.8603488477754526,0.00869111519454372,0.12444444444444444,1.0
1.26,28.6,16.983438992147615,1.6839934487487114,0.6116982380799816,84500924.68803115,1.26,0.922362970133607,1.0981253928911814,0.2203825307559809,3.8603488477754526,0.1615048715411463,0.37333333333333335,1.0
2.11,41.0,23.897332487120817,1.7156726602057557,0.7924862781963757,280169562.95295644,2.11,0.9041505937006495,1.6089311296647821,0.17415293851939231,4.694082701327534,0.5354822972826644,0.6251851851851852,0.980254653512034
2.96,49.0,26.06301018685294,1.8800591201363706,0.8572143610410584,467498803.7415339,2.96,0.3424159643219467,1.8124757600485972,0.03036322129126535,3.8615366761581997,0.8935208049221549,0.8770370370370371,0.3712377614989755
3.79,54.8,26.048147726853824,2.103796422480552,0.8858177631347963,597905499.0688018,3.79,0.2736913195237822,1.9058928054654711,0.03550373566460157,2.1098325846694994,1.1427644274587372,1.122962962962963,0.2967284338009983
4.65,56.4,24.671963845628504,2.2859955677988406,0.8966728518877568,658112345.991895,4.65,0.13755505568343887,1.9419017161940366,0.015608637018497334,1.2122386677101136,1.2578365300908745,1.377777777777778,0.14913332401398727
5.48,57.8,22.265994251324148,2.59588677458509,0.8920529576209928,631690563.1598896,5.48,0.04698711347720269,1.9265389805814621,0.00521356973199134,0.4234697043317862,1.2073371224462204,1.6237037037037039,0.050942107390105296
6.33,56.5,19.832975066792173,2.8487909559570896,0.8821348970957043,578920711.4308368,6.33,0.04698711347720269,1.8937454667719673,0.00521356973199134,0.4234697043317862,1.106479195077845,1.8755555555555556,0.050942107390105296
