r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.45,18.9,65.19,0.2899217671421997,0.1026111031914825,444645724.9744822,0.45,1.7283689439246024,0.11629885323910745,0.15338427078620226,19.475655430711644,0.0013741782737657687,0.025430912687199773,1.0
1.34,58.3,120.17,0.4851460431056004,0.2703739669501086,4499213126.059369,1.34,1.7283689439246024,0.36540667355574846,0.15338427078620226,19.475655430711644,0.013904824851801674,0.07572760666855044,1.0
2.23,74.1,137.48,0.538987489089322,0.3557062103185757,9799943126.454634,2.23,1.6553851298607294,0.5201911907955393,0.15038740691215197,18.221605016201632,0.03028673879477193,0.1260243006499011,0.9577730123418274
3.12,119.0,146.18,0.81406485155288,0.09596938279574461,15501372567.2009,3.12,0.04269229556786676,0.10794254196019964,0.0069856784859010325,0.2609098177840069,0.047907014953576035,0.17632099463125178,0.02470091569160314
4.01,141.0,157.86,0.8931965032307106,0.15583261319337208,23234226290.715225,4.01,0.0862636245713636,0.18740155752844975,0.0012029271790306845,6.18608761519998,0.07180541087691916,0.22661768861260242,0.049910422699151864
4.9,195.0,175.79,1.1092781159337848,0.20728931774170814,35206597694.441414,4.9,0.11303786005580117,0.2631488373664778,0.004337615802054936,2.9457560072382507,0.10880604249077148,0.2769143825939531,0.06540146445765592
5.79,227.0,199.19,1.1396154425422964,0.25222921397729514,53413774949.71995,5.79,0.12177582117858697,0.3349346632759806,0.004579996258569287,3.2378521261830966,0.16507535085360775,0.32721107657530374,0.07045707550268229
6.69,246.0,217.87,1.1291136916509845,0.23738871077970355,73834719596.78302,6.69,0.07553729550631587,0.3106481307870483,0.0014052902989489325,4.060287768780674,0.22818631063035563,0.37807290194970333,0.043704381389076306
7.58,268.0,228.65,1.172097091624754,0.18722618406545527,92140648037.27585,7.58,0.03369791248145041,0.2327959212650804,0.005396811629830063,0.21041114337415706,0.2847608096778384,0.42836959593105395,0.01949694398288172
8.47,283.0,241.76,1.1705823957643944,0.3468209456839422,115104406433.0572,8.47,0.13138759924975596,0.5031911445585773,0.00311405928100558,5.5434722588325505,0.3557303391235561,0.4786662899124047,0.07601825970756829
10.23,291.0,260.94,1.1151988962979995,0.23667569530267435,161955833353.40665,10.23,0.03417693090880594,0.30949569547378,0.0009580482515484856,1.2192106237419302,0.5005247436409136,0.5781294150890082,0.01977409454673519
12.06,310.0,275.0400029086679,1.1271087722571804,0.3172514580648879,212118565278.51096,12.06,0.05591227872674539,0.4480944920024745,0.003469883328095115,0.9009475584106935,0.6555527411959803,0.6815484600169539,0.03234973581496178
13.44,310.0,277.98028779033956,1.115186988488229,0.41474568859284305,241472075206.40982,13.44,0.10423078849290322,0.6383638706611,0.004862391745268059,2.2343031658082504,0.7462698072467138,0.7595365922576999,0.060305867482336656
15.18,310.0,282.2671334038024,1.0982504277482559,0.2844636205426969,281210830086.65607,15.18,0.03156580867771818,0.38965903737863417,0.0009490105920858786,1.0499358866883346,0.8690824882548843,0.8578694546482056,0.01826335099845163
16.83,314.0,283.7363587910439,1.1066611319673822,0.33995424203245006,315031327667.6332,16.83,0.045432491044564344,0.490193794711065,0.0024181926859817896,0.8535760009862025,0.9736047862852852,0.9511161345012714,0.02628633846046835
18.56,317.0,277.4176075882712,1.142681615474368,0.1985919426132041,332112836176.5303,18.56,0.010788300206477499,0.24986233018535606,0.001914620582478734,0.06078876536175292,1.0263952137147148,1.0488838654987285,0.00624189658371235
20.3,319.0,274.1903712751416,1.1634252454470522,0.14414746545975624,354846137656.91455,20.3,0.00470603975325288,0.17115950479776937,3.6959115588611995e-05,0.5992245703525546,1.0966525157209448,1.1472167278892342,0.0027228212875469106
21.94,318.0,275.0623645648383,1.1561014554029996,0.2920727245816607,385956725096.78186,21.94,0.02465174988595465,0.4029711439595818,0.0010031786325813141,0.6057832101905404,1.1927998324333888,1.2398982763492512,0.014263013676916686
23.68,317.0,274.2245512349323,1.155986940528973,0.282160979375695,414032098918.601,23.68,0.020988132594445003,0.38566024314262176,0.0004306636396901417,1.0228439766100093,1.2795668169490058,1.338231138739757,0.012143317356065952
25.41,317.0,265.4585180400132,1.1941602113224252,0.35223908136505017,416329937656.91455,25.41,0.0379189106176645,0.5135331629382128,0.0012633482163551116,1.1381215121977655,1.286668290984293,1.435998869737214,0.021939129808455214
27.06,312.0,257.17034238029856,1.2132036575921354,0.22572767522369594,416111006763.6848,27.06,0.011812240313479142,0.2919665535941586,0.0016849661456247444,0.08280820453614982,1.285991684733441,1.5292455495902797,0.0068343280264323205
28.8,312.0,247.63895028851982,1.2598987341712369,0.1897891214931951,410648311952.5868,28.8,0.007814075435434225,0.2366150053215015,0.000723211592499916,0.08442864514877599,1.2691092183023183,1.6275784119807855,0.004521069105587391
30.53,311.0,238.15547211853016,1.3058696373149683,0.23915729358642798,402612801085.5842,30.53,0.014114543676742914,0.31351236798468846,0.0009119009322990963,0.2184670901699886,1.2442754600272838,1.7253461429782424,0.008166395101206262
32.18,310.0,230.78446091537447,1.3432446828110876,0.27785760721993885,398509622598.9384,32.18,0.02094797909678244,0.37822391207692546,0.0009553715051202832,0.45931642914552495,1.2315945808170872,1.8185928228313082,0.012120085338501816
33.91,313.0,224.30081163473304,1.3954474694889238,0.1941825019252962,396669789075.10266,33.91,0.00855160220108133,0.24320139919545422,0.0003169288938195907,0.23074544994678745,1.2259085725777272,1.916360553828765,0.004947787468145101
35.65,320.0,217.71449767987434,1.4698148419611698,0.11190362233935872,392892627170.7616,35.65,0.0023776153885052506,0.12818276923982944,0.0002501546769558714,0.02259823803595806,1.2142352480995957,2.014693416219271,0.0013756411192545534
37.3,321.0,212.31512287164097,1.5119036065747729,0.13970351525742458,390940204566.01044,37.3,0.003971628120409036,0.16507570908529046,6.426208502907464e-05,0.24546091088838967,1.2082012831383624,2.1079400960723365,0.002297905279060772
39.03,320.0,206.59717931278735,1.5489078847273186,0.1404177501905913,387335205185.6469,39.03,0.004056319064919776,0.1660500381297548,0.00013860283668415784,0.11871131031701526,1.1970600271964122,2.205707827069794,0.002346905780260726
40.76,315.0,201.30546962266078,1.5647860964257712,0.11388032075550622,384047525290.2294,40.76,0.002530721874344589,0.13073966644749627,7.938176636987424e-05,0.08068040682597798,1.1868994475942165,2.3034755580672504,0.0014642254960900223
42.41,312.0,196.97196805637088,1.5839817364809472,0.11368740302139584,382575157918.20795,42.41,0.002530721874344589,0.1304896763088699,7.938176636987424e-05,0.08068040682597798,1.182349094043084,2.3967222379203164,0.0014642254960900223
