r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.09,7.0,4.161249812255928,1.682186918791378,0.14211860273028845,362351.223345757,0.09,6.3171953969007015,0.16837560914490096,0.514668474545977,77.53915317589245,0.007287243437305252,0.15517241379310345,0.3964583245290092
0.25,14.9,12.137825175870676,1.227567524173966,0.47577684121889063,8563699.310145993,0.25,6.3171953969007015,0.7700495246511836,0.514668474545977,77.53915317589245,0.17222450919496154,0.4310344827586207,0.3964583245290092
0.41,21.1,17.18056169046868,1.2281321402725571,0.7674317083273797,28138323.51758116,0.41,12.56718538576614,1.5330685633575447,1.622816021353028,97.32104344677096,0.5658896677564271,0.7068965517241379,0.7886989318916282
0.58,26.0,19.20213009017489,1.3540164491075581,0.872018740943574,49724045.37644358,0.58,16.14897941165825,1.8605604308674348,4.366640021212695,59.723158944010244,1.0,1.0,1.0134873022196835
0.74,27.5,19.92919466511379,1.3798851615483974,0.7244380031528082,68336206.05871782,0.74,3.8478720197307807,1.406691549688445,0.4799610751565263,30.848583034360487,1.3743090599601862,1.2758620689655173,0.24148705210115243
0.9,28.8,19.783541139037773,1.4557555595125762,0.7034538423147442,81901190.67825182,0.9,2.794589827194115,1.346755343062334,0.6494589371594907,12.024982420619091,1.6471143901950491,1.5517241379310347,0.17538453871139736
1.08,29.5,19.4359383617051,1.5178068303676173,0.7256486580967527,94858101.19253834,1.08,2.794589827194115,1.410184425593656,0.6494589371594907,12.024982420619091,1.9076907454813945,1.8620689655172415,0.17538453871139736
