r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.6,14.6,10.70028037015853,1.3644502288666378,0.4383660322465168,15972805.755061135,0.6,0.4524039979961034,0.6881802439423375,0.37064478590067607,0.5521981832430386,0.05307639763253936,0.22346368715083798,0.5116558470649959
1.19,31.5,14.55742078803797,2.163844849898409,0.6417580407681923,58634804.02984486,1.19,0.4524039979961034,1.17716743852601,0.37064478590067607,0.5521981832430386,0.19483891693905817,0.44320297951582865,0.5116558470649959
1.79,44.8,17.665588017385666,2.536003893893024,0.762697323475368,129881971.48975451,1.79,0.916696356937182,1.5189166928828055,0.403088326434261,2.084734674049038,0.4315877416780097,0.6666666666666666,1.0367570867800542
2.38,50.6,21.114755504149226,2.396428411877972,0.8468716821421649,246711115.08959734,2.38,0.25964575883317254,1.7792208219607548,0.04960361239223378,1.3590929536940135,0.8198019462368734,0.8864059590316573,0.2936518493670889
2.99,55.6,22.602783014487397,2.4598740767613805,0.8894795893919122,355168683.37165856,2.99,0.049275563626369395,1.9180057113201583,0.0026863596308334915,0.9038555906020009,1.1801980537631267,1.1135940409683427,0.05572923837660756
3.59,61.4,24.49139032394854,2.5070034484714787,0.9277974623940016,500680841.4963346,3.59,0.19287116009376182,2.0468480329861753,0.04598338967197687,0.80897221064552,1.6637236962475137,1.3370577281191804,0.21813170800721374
4.18,66.0,26.844360674078274,2.458616943845923,0.9652106862741094,700361166.8228354,4.18,0.08048495656083873,2.1763318558411675,0.02820657586613457,0.2296566681238866,2.3272459670962657,1.5567970204841712,0.09102615982071854
4.78,69.3,29.088863848558955,2.3823549919579645,0.9993483441537484,940418274.2721891,4.78,0.08048495656083873,2.297654591005439,0.02820657586613457,0.2296566681238866,3.124937160796652,1.7802607076350094,0.09102615982071854
