r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.77,35.1,135.41353846643253,0.2592059878023267,0.45555877152983576,3282876490.7891593,0.77,0.09058843231179729,0.7253527041429406,0.0003931438637623598,20.87343800861012,0.01855495499769505,0.05966679581557535,0.26515274006572653
1.59,77.9,181.3490504524355,0.4295583561405618,0.5682145334328454,12158145643.36385,1.59,0.09058843231179729,0.9879426162384436,0.0003931438637623598,20.87343800861012,0.0687183468220605,0.12320805889190235,0.26515274006572653
2.36,115.0,186.30282982284513,0.6172745744621979,0.631632370488795,19045419872.538597,2.36,0.30468542664825404,1.1502796573728777,0.004366023804791996,21.262643852270816,0.1076455083335198,0.1828748547074777,0.8918155847516359
3.13,156.0,188.001365154618,0.829781208618889,0.6763908622814201,25722074311.947945,3.13,0.08105198092523243,1.2711468404325639,0.0051620963105353445,1.2726270911483533,0.1453822379991007,0.24254165052305304,0.23723950488633852
3.95,192.0,196.11701252058683,0.9790073667364546,0.7122608841952743,35323788749.35771,3.95,0.08025648931267984,1.3717711214962989,0.009894016739399608,0.6510100241842884,0.19965152890502505,0.30608291359938006,0.2349110974353559
4.73,204.0,204.51862726900941,0.997464156317032,0.7391398068143998,46000920711.43085,4.73,0.2339586878403542,1.4493657570373166,0.013653696286533139,4.008926701406707,0.2599991245628485,0.36652460286710575,0.6847981089851924
5.5,209.0,206.54727788087646,1.0118748702199702,0.7609128931823198,54555844925.84128,5.5,0.1424682942428622,1.513597853496735,0.013894664785660678,1.460791978617399,0.30835191342117046,0.4261913986826811,0.41700532426661224
6.27,220.0,207.24817610777666,1.061529245427916,0.7792447120757846,62616475758.61854,6.27,0.18070884026514955,1.5686337297632789,0.008788348699023639,3.7157930423952448,0.3539109354479973,0.4858581944982564,0.5289355707744606
7.08,231.0,213.0514801638327,1.0842449900951883,0.7957387941102348,74720886290.57571,7.08,0.35825179899371296,1.6188990910978487,0.026135573116281747,4.910715020910587,0.4223255691767555,0.5486245641224331,1.0486045923579603
7.86,235.0,222.65660376463126,1.0554369195733213,0.8095361152661686,90601075296.15828,7.86,0.06111359766092079,1.66148945376248,0.018912365656844884,0.19748305880016415,0.5120810604906078,0.6090662533901589,0.17887976932080352
8.66,245.0,231.89626344553292,1.0565068895883476,0.8220142877656434,108279200173.9167,8.66,0.059616810396153776,1.7004340238437585,0.0013378008795462656,2.65672129249638,0.6119985604242072,0.6710577295621851,0.1744986664093143
9.45,246.0,238.70599762050387,1.0305564269528418,0.8329999238821807,125198208910.4399,9.45,0.2970603330069211,1.7350554590262155,0.022636359849504833,3.8983671417519545,0.7076255042317496,0.7322743122820611,0.8694969021046256
10.24,239.0,242.98477832983693,0.9836007080063763,0.8429013378684425,140571648697.6012,10.24,0.29787579947546716,1.7665288028629755,0.025370696382416732,3.497341601338283,0.794516827804505,0.7934908950019371,0.8718837760470125
11.02,240.0,244.92552521123642,0.9798897023616122,0.851795355677993,153705474459.59113,11.02,0.2551169527326085,1.7950172820189711,0.021959763994136815,2.963814164348459,0.8687497593951509,0.8539325842696628,0.7467284434445413
