r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.87,42.2,94.8,0.4451476793248946,0.5304080203223231,1817923369.7054808,0.87,1.5566147655473346,0.896140488751243,0.17115359099665045,14.15716441711938,0.09715645564134885,0.2430167597765363,1.0
1.74,79.9,129.83322109537298,0.6154048965734819,0.7383132892993622,6819625991.243716,1.74,1.5566147655473346,1.4469517564022194,0.17115359099665045,14.15716441711938,0.3644656871407082,0.4860335195530726,1.0
2.71,112.0,143.20810032955538,0.7820786655382047,0.8256564404647707,12922427486.27616,2.71,1.2208186288090255,1.7118775654500127,0.16083117689324417,9.266848338966263,0.6906216586303845,0.7569832402234636,0.7842779445688755
3.58,127.0,149.9307173330402,0.8470579095402823,0.870461358948068,18711297748.615997,3.58,0.6454159913765587,1.8554752295963002,0.05082162328771067,8.19654656771493,1.0,1.0,0.4146279514119979
4.45,130.0,157.0288030903885,0.8278735967004076,0.9057084651101174,25512810137.854553,4.45,0.3921836796986961,1.9721086360138793,0.020392347322664543,7.542439140935165,1.363497630181297,1.2430167597765363,0.2519465242004158
5.32,133.0,151.7917840332605,0.8762002558113233,0.9180213056371046,28500193476.264328,5.32,0.07508454456177716,2.013613358521855,0.0007482844750621442,7.5341518098197815,1.523154292083903,1.4860335195530727,0.04823579104067925
6.2,136.0,141.38778447942383,0.9618935645730561,0.9192483490705,28817421131.80699,6.2,0.07508454456177716,2.0177711345199922,0.0007482844750621442,7.5341518098197815,1.5401080950645716,1.7318435754189945,0.04823579104067925
