r_kpc,Vobs,Vlum,DeltaX_obs,DeltaX_pred,M_Msun,D_kpc,I,B,Ient,klum,Mhat,Dhat,Ihat
0.22,10.7,5.6097237008608545,1.9074023197181713,0.2159726021012434,1609701.2027687165,0.22,0.7951732264356753,0.27661001641713995,0.08191505969861428,7.718976978915858,0.0009255130718795423,0.047058823529411764,0.16733289279653318
0.76,24.7,17.728897314836022,1.3932056552287868,0.3475655276286002,55541382.63762784,0.76,0.7951732264356753,0.5046078624230718,0.08191505969861428,7.718976978915858,0.031934048115868766,0.1625668449197861,0.16733289279653318
1.31,38.9,26.83994225031045,1.4493324775894423,0.5058184776414252,219418931.10992792,1.31,1.4082708929819532,0.8384265096619608,0.23296654865289476,8.512925651721222,0.12615700889754078,0.2802139037433155,0.2963505743523545
1.94,42.7,32.63540715235525,1.3083948914949697,0.45670861820772657,480418193.35907996,1.94,0.6885841044745873,0.727866208736501,0.06708366960674911,7.0680103177803275,0.27622102608720445,0.41497326203208557,0.14490272849341682
3.92,55.0,39.19282587413161,1.4033180505185665,0.521891968235679,1400034920.981839,3.92,0.5216213629936015,0.8759745626972631,0.08396036011562896,3.240682221426706,0.8049634418038693,0.8385026737967914,0.1097677948809191
4.35,57.2,39.508907856330325,1.4477747703885244,0.6720927689082561,1578770313.724305,4.35,1.205173395855444,1.2593140659326525,0.145026799119021,10.014996696477787,0.9077290619737165,0.9304812834224598,0.2536115954933077
5.0,59.8,40.42422664690074,1.4793109221938514,0.8793413167691146,1899735288.5784636,5.0,4.797904884293668,1.8845548135595274,1.8918179524519725,12.168132377057269,1.0922709380262834,1.0695187165775402,1.0096508244501623
5.05,62.5,40.42083126309997,1.5462324263740717,0.8699790890845405,1918410331.766998,5.05,4.380985430147356,1.8539017891622174,1.597415195156756,12.0150561966327,1.1030083323695161,1.0802139037433156,0.9219160567214134
5.83,61.8,40.24219675912338,1.535701452132809,0.6348944437930634,2195187193.4079075,5.83,0.7112196542194869,1.1589126849801576,0.1498185477254297,3.3763069007658517,1.262143830934005,1.2470588235294118,0.14966605790760237
6.09,64.4,40.195712457922674,1.602160928666575,0.5784669405474377,2287791276.032282,6.09,0.47912137092994483,1.0134781422456445,0.05882787201013961,3.9021858217516883,1.3153874321879864,1.302673796791444,0.10082427618661022
6.74,67.2,41.714089945724574,1.610966464507218,0.6052329886685204,2726874108.5026197,6.74,0.5113516296330499,1.0814320504129384,0.1532005493650607,1.7067855840731718,1.5678422979669377,1.4417112299465242,0.10760667559981214
7.29,69.9,40.0131290953357,1.7469266108495423,0.617837611678599,2713764795.124753,7.29,0.5113516296330499,1.1140779204047286,0.1532005493650607,1.7067855840731718,1.5603049731058316,1.5593582887700534,0.10760667559981214
